,STOCK,SEC_SHORT_NAME,INFO_ID,PUBLISH_TIME,END_DATE,ORG_NAME
328,SZ300003,乐普医疗,F000141,2019-12-02 00:00:00,2019-12-31,方正证券
329,SZ300413,芒果超媒,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
330,SH601966,玲珑轮胎,F000141,2019-12-02 00:00:00,2019-12-31,方正证券
331,SH601966,玲珑轮胎,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
332,SZ300770,新媒股份,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
333,SH601966,玲珑轮胎,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
334,SH603799,华友钴业,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
335,SZ688018,乐鑫科技,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
336,SH600004,白云机场,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
337,SH600837,海通证券,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
338,SZ300413,芒果超媒,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
339,SZ300010,立思辰,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
340,SZ300121,阳谷华泰,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
341,SH603589,口子窖,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
342,SH601688,华泰证券,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
343,SH600984,建设机械,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
344,SZ300121,阳谷华泰,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
345,SH601100,恒立液压,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
346,SH600031,三一重工,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
347,SH601688,华泰证券,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
348,SH600763,通策医疗,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
349,SH603369,今世缘,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
350,SH600309,万华化学,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
351,SH600862,中航高科,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
352,SH600036,招商银行,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
353,SH600031,三一重工,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
354,SH600383,金地集团,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
355,SH603158,腾龙股份,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
356,SH600309,万华化学,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
357,SH600862,中航高科,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
358,SH603258,电魂网络,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
359,SZ300121,阳谷华泰,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
360,SH603659,璞泰来,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
361,SH601688,华泰证券,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
362,SH600298,安琪酵母,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
363,SH603788,宁波高发,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
364,SH601966,玲珑轮胎,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
365,SH600887,伊利股份,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
366,SZ688002,睿创微纳,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
367,SH600438,通威股份,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
368,SZ300012,华测检测,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
369,SH603158,腾龙股份,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
370,SH603267,鸿远电子,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
371,SH600585,海螺水泥,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
372,SH600309,万华化学,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
373,SZ300012,华测检测,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
374,SH603899,晨光文具,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
375,SH603267,鸿远电子,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
376,SH600031,三一重工,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
377,SZ000786,北新建材,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
378,SH601966,玲珑轮胎,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
379,SH601888,中国中免,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
380,SH601966,玲珑轮胎,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
381,SH601166,兴业银行,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
382,SH603267,鸿远电子,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
383,SH601238,广汽集团,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
384,SH603267,鸿远电子,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
385,SH601166,兴业银行,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
386,SH601601,中国太保,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
387,SZ002568,百润股份,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
388,SH603788,宁波高发,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
389,SZ300357,我武生物,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
390,SH601899,紫金矿业,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
391,SH601238,广汽集团,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
392,SZ300037,新宙邦,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
393,SH600309,万华化学,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
394,SH601899,紫金矿业,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
395,SH603267,鸿远电子,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
396,SH600031,三一重工,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
397,SH603589,口子窖,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
398,SH603369,今世缘,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
399,SZ688598,金博股份,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
400,SZ002242,九阳股份,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
401,SH600176,中国巨石,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
402,SH601238,广汽集团,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
403,SH600309,万华化学,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
404,SH603885,吉祥航空,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
405,SZ300037,新宙邦,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
406,SH600763,通策医疗,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
407,SZ300012,华测检测,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
408,SH601888,中国中免,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
409,SZ000001,平安银行,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
410,SH601888,中国中免,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
411,SH601966,玲珑轮胎,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
412,SH601318,中国平安,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
413,SH603267,鸿远电子,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
414,SZ300568,星源材质,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
415,SH600176,中国巨石,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
416,SH600031,三一重工,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
417,SH600745,闻泰科技,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
418,SH603267,鸿远电子,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
419,SH600309,万华化学,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
420,SH603885,吉祥航空,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
421,SZ300568,星源材质,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
422,SH600585,海螺水泥,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
423,SH601398,工商银行,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
424,SZ688169,石头科技,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
425,SH600309,万华化学,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
426,SZ300012,华测检测,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
427,SH603906,龙蟠科技,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
428,SH601319,中国人保,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
429,SH600970,中材国际,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
430,SZ300454,深信服,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
431,SH603486,科沃斯,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
432,SZ300009,安科生物,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
433,SZ300012,华测检测,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
434,SH600309,万华化学,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
435,SH601899,紫金矿业,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
436,SH603885,吉祥航空,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
437,SZ002202,金风科技,F000099,2018-03-31 00:00:00,2018-04-30,方正证券
438,SZ002027,分众传媒,F000123,2018-05-31 00:00:00,2018-06-30,方正证券
439,SZ000932,华菱钢铁,F000122,2018-05-01 00:00:00,2018-05-31,方正证券
440,SZ002680,长生生物,F000099,2018-03-31 00:00:00,2018-04-30,方正证券
441,SZ000425,徐工机械,F000123,2018-05-31 00:00:00,2018-06-30,方正证券
442,SZ000963,华东医药,F000099,2018-03-31 00:00:00,2018-04-30,方正证券
443,SZ000596,古井贡酒,F000123,2018-05-31 00:00:00,2018-06-30,方正证券
444,SZ002008,大族激光,F000124,2018-06-29 00:00:00,2018-07-31,方正证券
445,SZ000963,华东医药,F000124,2018-06-29 00:00:00,2018-07-31,方正证券
446,SZ002065,东华软件,F000123,2018-05-31 00:00:00,2018-06-30,方正证券
447,SZ002563,森马服饰,F000125,2018-07-31 00:00:00,2018-08-31,方正证券
448,SZ002027,分众传媒,F000122,2018-05-01 00:00:00,2018-05-31,方正证券
449,SZ000852,石化机械,F000126,2018-08-31 00:00:00,2018-09-30,方正证券
450,SZ002475,立讯精密,F000126,2018-08-31 00:00:00,2018-09-30,方正证券
451,SZ002396,星网锐捷,F000122,2018-05-01 00:00:00,2018-05-31,方正证券
452,SZ002027,分众传媒,F000124,2018-06-29 00:00:00,2018-07-31,方正证券
453,SZ000768,中航飞机,F000099,2018-03-31 00:00:00,2018-04-30,方正证券
454,SZ002202,金风科技,F000122,2018-05-01 00:00:00,2018-05-31,方正证券
455,SZ002415,海康威视,F000126,2018-08-31 00:00:00,2018-09-30,方正证券
456,SZ000963,华东医药,F000123,2018-05-31 00:00:00,2018-06-30,方正证券
457,SZ002563,森马服饰,F000126,2018-08-31 00:00:00,2018-09-30,方正证券
458,SZ002027,分众传媒,F000125,2018-07-31 00:00:00,2018-08-31,方正证券
459,SZ002468,申通快递,F000127,2018-09-28 00:00:00,2018-10-31,方正证券
460,SZ002563,森马服饰,F000127,2018-09-28 00:00:00,2018-10-31,方正证券
461,SZ000002,万科A,F000128,2018-10-29 00:00:00,2018-11-30,方正证券
462,SZ002258,利尔化学,F000128,2018-10-29 00:00:00,2018-11-30,方正证券
463,SZ002563,森马服饰,F000128,2018-10-29 00:00:00,2018-11-30,方正证券
464,SZ002468,申通快递,F000128,2018-10-29 00:00:00,2018-11-30,方正证券
465,SZ002493,荣盛石化,F000126,2018-08-31 00:00:00,2018-09-30,方正证券
466,SZ000681,视觉中国,F000129,2018-12-01 00:00:00,2018-12-31,方正证券
467,SZ002493,荣盛石化,F000127,2018-09-28 00:00:00,2018-10-31,方正证券
468,SZ000089,深圳机场,F000125,2018-07-31 00:00:00,2018-08-31,方正证券
469,SZ000063,中兴通讯,F000131,2018-12-28 00:00:00,2019-01-31,方正证券
470,SZ002027,分众传媒,F000133,2019-03-04 00:00:00,2019-03-31,方正证券
471,SZ000063,中兴通讯,F000133,2019-03-04 00:00:00,2019-03-31,方正证券
472,SZ002925,盈趣科技,F000131,2018-12-28 00:00:00,2019-01-31,方正证券
473,SZ002511,中顺洁柔,F000129,2018-12-01 00:00:00,2018-12-31,方正证券
474,SZ002475,立讯精密,F000133,2019-03-04 00:00:00,2019-03-31,方正证券
475,SZ002262,恩华药业,F000123,2018-05-31 00:00:00,2018-06-30,方正证券
476,SZ002594,比亚迪,F000129,2018-12-01 00:00:00,2018-12-31,方正证券
477,SZ002468,申通快递,F000133,2019-03-04 00:00:00,2019-03-31,方正证券
478,SZ000596,古井贡酒,F000135,2019-06-03 00:00:00,2019-06-30,方正证券
479,SZ002867,周大生,F000128,2018-10-29 00:00:00,2018-11-30,方正证券
480,SZ002415,海康威视,F000137,2019-08-03 00:00:00,2019-08-31,方正证券
481,SZ002555,三七互娱,F000136,2019-07-04 00:00:00,2019-07-31,方正证券
482,SZ002345,潮宏基,F000136,2019-07-04 00:00:00,2019-07-31,方正证券
483,SZ002555,三七互娱,F000137,2019-08-03 00:00:00,2019-08-31,方正证券
484,SZ002555,三七互娱,F000138,2019-09-04 00:00:00,2019-09-30,方正证券
485,SZ000858,五粮液,F000137,2019-08-03 00:00:00,2019-08-31,方正证券
486,SZ000066,中国长城,F000139,2019-09-27 00:00:00,2019-10-31,方正证券
487,SZ000858,五粮液,F000136,2019-07-04 00:00:00,2019-07-31,方正证券
488,SZ002120,韵达股份,F000138,2019-09-04 00:00:00,2019-09-30,方正证券
489,SZ002555,三七互娱,F000140,2019-11-01 00:00:00,2019-11-30,方正证券
490,SZ000661,长春高新,F000139,2019-09-27 00:00:00,2019-10-31,方正证券
491,SZ000858,五粮液,F000138,2019-09-04 00:00:00,2019-09-30,方正证券
492,SZ000651,格力电器,F000141,2019-12-02 00:00:00,2019-12-31,方正证券
493,SZ002555,三七互娱,F000139,2019-09-27 00:00:00,2019-10-31,方正证券
494,SZ000661,长春高新,F000137,2019-08-03 00:00:00,2019-08-31,方正证券
495,SZ002594,比亚迪,F000137,2019-08-03 00:00:00,2019-08-31,方正证券
496,SZ002555,三七互娱,F000141,2019-12-02 00:00:00,2019-12-31,方正证券
497,SZ000002,万科A,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
498,SZ002568,百润股份,F000140,2019-11-01 00:00:00,2019-11-30,方正证券
499,SZ002371,北方华创,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
500,SZ002508,老板电器,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
501,SZ000878,云南铜业,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
502,SZ000001,平安银行,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
503,SZ000661,长春高新,F000140,2019-11-01 00:00:00,2019-11-30,方正证券
504,SZ000425,徐工机械,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
505,SZ002555,三七互娱,F000142,2020-01-01 00:00:00,2020-01-31,方正证券
506,SZ002371,北方华创,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
507,SZ002555,三七互娱,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
508,SZ002555,三七互娱,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
509,SZ000001,平安银行,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
510,SZ000063,中兴通讯,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
511,SZ002048,宁波华翔,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
512,SZ000100,TCL科技,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
513,SZ002371,北方华创,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
514,SZ002555,三七互娱,F000143,2020-02-01 00:00:00,2020-02-29,方正证券
515,SZ000547,航天发展,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
516,SZ002180,纳思达,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
517,SZ000651,格力电器,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
518,SZ002048,宁波华翔,F000144,2020-02-29 00:00:00,2020-03-31,方正证券
519,SZ002100,天康生物,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
520,SZ002475,立讯精密,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
521,SZ002048,宁波华翔,F000145,2020-03-30 00:00:00,2020-04-30,方正证券
522,SZ002371,北方华创,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
523,SZ000661,长春高新,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
524,SZ002371,北方华创,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
525,SZ002555,三七互娱,F000146,2020-04-29 00:00:00,2020-05-31,方正证券
526,SZ002271,东方雨虹,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
527,SZ002371,北方华创,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
528,SZ002624,完美世界,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
529,SZ002508,老板电器,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
530,SZ002624,完美世界,F000147,2020-05-29 00:00:00,2020-06-30,方正证券
531,SZ000786,北新建材,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
532,SZ000661,长春高新,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
533,SZ00981,中芯国际,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
534,SZ002714,牧原股份,F000148,2020-06-30 00:00:00,2020-07-31,方正证券
535,SZ002555,三七互娱,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
536,SZ000661,长春高新,F000149,2020-08-01 00:00:00,2020-08-31,方正证券
537,SZ002371,北方华创,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
538,SZ002027,分众传媒,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
539,SZ002555,三七互娱,F000150,2020-08-31 00:00:00,2020-09-30,方正证券
540,SZ002126,银轮股份,F000151,2020-10-09 00:00:00,2020-10-31,方正证券
541,SZ000100,TCL科技,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
542,SZ002027,分众传媒,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
543,SZ000100,TCL科技,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
544,SZ000002,万科A,F000153,2020-11-30 00:00:00,2020-12-31,方正证券
545,SZ002027,分众传媒,F000152,2020-10-31 00:00:00,2020-11-30,方正证券
546,SZ000725,京东方A,F000154,2021-01-04 00:00:00,2021-01-31,方正证券
547,SZ002142,宁波银行,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
548,SZ00992,联想集团,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
549,SZ002142,宁波银行,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
550,SZ00700,腾讯控股,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
551,SZ00700,腾讯控股,F000155,2021-02-02 00:00:00,2021-02-28,方正证券
552,SZ00700,腾讯控股,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
553,SZ002027,分众传媒,F000156,2021-03-02 00:00:00,2021-03-31,方正证券
554,SZ000739,普洛药业,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
555,SZ00700,腾讯控股,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
556,SZ00992,联想集团,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
557,SZ000725,京东方A,F000157,2021-04-01 00:00:00,2021-04-30,方正证券
558,SZ01585,雅迪控股,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
559,SZ002299,圣农发展,F000158,2021-05-06 00:00:00,2021-05-31,方正证券
560,SZ000848,承德露露,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
561,SZ300308,中际装备,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
562,SZ300618,寒锐钴业,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
563,SH600056,中国医药,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
564,SZ300498,温氏股份,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
565,SH600038,中直股份,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
566,SZ002217,合力泰,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
567,SH601225,陕西煤业,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
568,SZ000063,中兴通讯,2083110,2017-11-12 00:00:00,2017-11-30,安信证券
569,SZ300203,聚光科技,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
570,SH601233,桐昆股份,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
571,SZ002217,合力泰,2083110,2017-11-12 00:00:00,2017-11-30,安信证券
572,SZ300130,新国都,2083110,2017-11-12 00:00:00,2017-11-30,安信证券
573,SZ000627,天茂集团,2083110,2017-11-12 00:00:00,2017-11-30,安信证券
574,SZ300148,天舟文化,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
575,SZ002236,大华股份,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
576,SH603337,杰克股份,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
577,SZ000651,格力电器,2059350,2017-10-08 00:00:00,2017-10-31,安信证券
578,SZ300618,寒锐钴业,2083110,2017-11-12 00:00:00,2017-11-30,安信证券
579,SZ300498,温氏股份,2083110,2017-11-12 00:00:00,2017-11-30,安信证券
580,SZ300462,华铭智能,2094950,2017-12-09 00:00:00,2017-12-31,安信证券
581,SZ002677,浙江美大,2083110,2017-11-12 00:00:00,2017-11-30,安信证券
